MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,gpu_blacklist,he_backend,heartbeat_interval_hours,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,notification_interval,num_classes,num_clients,num_custom_layers,num_parallel_executions,pc_name,plot_dir,round_timeout,splitting_dir,telegram_bot_token,telegram_chat_id,total_duration,weighted_aggregation,worker_id
32,FedAvg,16,0.5727069351230425,0.4171339473352896,0.6879409511617366,0.32804779113503946,0.5727069351230425,0,-1,-1,csv_geosciences/runs/20260416-054725_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,32,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1254.287431716919,True,0
32,FedProx,16,0.6062639821029083,0.5358677522223972,0.6493254127918474,0.6023541708105467,0.6062639821029083,19,-1,-1,csv_geosciences/runs/20260416-054817_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,32,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,1171.10755610466,True,10
32,FedProx,16,0.5727069351230425,0.4171339473352896,0.6852354651329501,0.32804779113503946,0.5727069351230425,0,-1,-1,csv_geosciences/runs/20260416-055229_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,32,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1273.0212638378143,True,3
2,FedAvg,16,0.5857142857142857,0.43268983268983274,0.6783990905398414,0.3430612244897959,0.5857142857142857,0,-1,-1,csv_geosciences/runs/20260416-060109_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1374.4102277755737,True,1
2,FedAvg,16,0.5857142857142857,0.43268983268983274,0.6788870595750355,0.3430612244897959,0.5857142857142857,0,-1,-1,csv_geosciences/runs/20260416-060137_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1382.0576782226562,True,4
2,FedProx,16,0.5857142857142857,0.43268983268983274,0.6820504350321633,0.3430612244897959,0.5857142857142857,0,-1,-1,csv_geosciences/runs/20260416-060230_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,1388.7182097434998,True,7
2,FedProx,16,0.5857142857142857,0.43268983268983274,0.6785131409054711,0.3430612244897959,0.5857142857142857,0,-1,-1,csv_geosciences/runs/20260416-060426_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1406.6989521980286,True,9
2,FedAvg,16,0.7428571428571429,0.7363252036184368,0.5285997311274211,0.7429184003527826,0.7428571428571429,14,-1,-1,csv_geosciences/runs/20260416-060442_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1377.9556307792664,True,6
2,FedAvg,16,0.7285714285714285,0.7280878255278105,0.5385238775185176,0.7277378151260504,0.7285714285714285,18,-1,-1,csv_geosciences/runs/20260416-061034_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1386.6368703842163,True,0
2,FedProx,16,0.7,0.7022136515215747,0.5783934817427681,0.7147289031722994,0.7,16,-1,-1,csv_geosciences/runs/20260416-061122_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,1381.6350538730621,True,10
2,FedProx,16,0.6761904761904762,0.6761704371635889,0.5912964789640336,0.6761810732249807,0.6761904761904762,19,-1,-1,csv_geosciences/runs/20260416-061607_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1415.101196050644,True,3
4,FedAvg,16,0.5904761904761905,0.4384374108925007,0.6781855412891933,0.34866213151927433,0.5904761904761905,0,-1,-1,csv_geosciences/runs/20260416-061921_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,4,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,876.6976079940796,True,6
2,FedAvg,16,0.7380952380952381,0.7339631967904625,0.5581067496821994,0.7360241732856063,0.7380952380952381,12,-1,-1,csv_geosciences/runs/20260416-062450_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1417.7522118091583,True,1
2,FedAvg,16,0.7452380952380953,0.7428811739031687,0.541899179986545,0.7438401322217736,0.7452380952380953,17,-1,-1,csv_geosciences/runs/20260416-062531_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1430.602545261383,True,4
4,FedAvg,16,0.5904761904761905,0.4384374108925007,0.6766893199511936,0.34866213151927433,0.5904761904761905,0,-1,-1,csv_geosciences/runs/20260416-062557_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,4,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,919.6817426681519,True,0
4,FedProx,16,0.5904761904761905,0.4384374108925007,0.6826351784524464,0.34866213151927433,0.5904761904761905,1,-1,-1,csv_geosciences/runs/20260416-062635_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,4,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,909.9175975322723,True,10
2,FedProx,16,0.7309523809523809,0.7286416303589074,0.5638086361544473,0.7293081648875767,0.7309523809523809,18,-1,-1,csv_geosciences/runs/20260416-062637_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,1443.7677879333496,True,7
2,FedProx,16,0.6952380952380952,0.6900152964718242,0.5920401045254299,0.6912747082012458,0.6952380952380952,19,-1,-1,csv_geosciences/runs/20260416-062921_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1492.21164894104,True,9
4,FedProx,16,0.5904761904761905,0.4384374108925007,0.680065207254319,0.34866213151927433,0.5904761904761905,0,-1,-1,csv_geosciences/runs/20260416-063216_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,4,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,965.5662381649017,True,3
4,FedAvg,16,0.7357142857142858,0.733582530515441,0.5490828231686637,0.7343905691731778,0.7357142857142858,16,-1,-1,csv_geosciences/runs/20260416-063456_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,4,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,931.2057063579559,True,6
4,FedAvg,16,0.6928571428571428,0.6927150334956157,0.5910010422979083,0.6941030939982533,0.6928571428571428,16,-1,-1,csv_geosciences/runs/20260416-064104_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,4,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,971.3829872608185,True,1
4,FedProx,16,0.7,0.6992402211209868,0.5572414528755915,0.6996769485027831,0.7,15,-1,-1,csv_geosciences/runs/20260416-064149_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,4,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,975.040449142456,True,4
4,FedAvg,16,0.7238095238095238,0.7149790555964843,0.5437488503399349,0.7235461659840325,0.7238095238095238,19,-1,-1,csv_geosciences/runs/20260416-064232_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,4,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,954.3882765769958,True,10
4,FedProx,16,0.6880952380952381,0.6879612401382844,0.5978113996131079,0.6887995567865641,0.6880952380952381,16,-1,-1,csv_geosciences/runs/20260416-064249_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,4,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1008.4313611984253,True,0
4,FedAvg,16,0.7047619047619048,0.7041313109218352,0.5613533188899358,0.7048432239170802,0.7047619047619048,18,-1,-1,csv_geosciences/runs/20260416-064250_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,4,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,969.441976070404,True,7
4,FedProx,16,0.7166666666666667,0.7073142996752722,0.5688747584819793,0.7176005043453778,0.7166666666666667,17,-1,-1,csv_geosciences/runs/20260416-064600_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,4,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,996.2924518585205,True,9
4,FedProx,16,0.6833333333333333,0.6780480483546948,0.5980784420456206,0.6803379343136788,0.6833333333333333,14,-1,-1,csv_geosciences/runs/20260416-064920_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,4,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1020.8611228466034,True,3
8,FedAvg,16,0.5849056603773585,0.4317160826594789,0.6847688949333047,0.3421146315414738,0.5849056603773585,0,-1,-1,csv_geosciences/runs/20260416-065130_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,991.1208353042603,True,6
8,FedAvg,16,0.5849056603773585,0.4317160826594789,0.6793200092495613,0.3421146315414738,0.5849056603773585,0,-1,-1,csv_geosciences/runs/20260416-065833_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1045.651358127594,True,1
8,FedProx,16,0.5849056603773585,0.4317160826594789,0.6791717533795338,0.3421146315414738,0.5849056603773585,1,-1,-1,csv_geosciences/runs/20260416-065908_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1036.0817077159882,True,4
8,FedAvg,16,0.660377358490566,0.6614967435860888,0.6013198479447724,0.6903156933367269,0.660377358490566,17,-1,-1,csv_geosciences/runs/20260416-065945_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1012.7955791950226,True,0
8,FedAvg,16,0.6556603773584906,0.6560298437608945,0.6310420965529838,0.6877007966056367,0.6556603773584906,11,-1,-1,csv_geosciences/runs/20260416-070011_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,1038.1874887943268,True,7
8,FedProx,16,0.5849056603773585,0.4317160826594789,0.6825153463572826,0.3421146315414738,0.5849056603773585,0,-1,-1,csv_geosciences/runs/20260416-070030_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,1074.5697078704834,True,10
8,FedProx,16,0.7122641509433962,0.7085088377327455,0.59334213532648,0.7116658135926984,0.7122641509433962,13,-1,-1,csv_geosciences/runs/20260416-070318_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1034.8689296245575,True,9
8,FedProx,16,0.6839622641509434,0.680625576589715,0.607906348441007,0.6840025032901792,0.6839622641509434,12,-1,-1,csv_geosciences/runs/20260416-070724_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1081.2883007526398,True,3
8,FedAvg,16,0.6981132075471698,0.6909562944153149,0.5855587699081538,0.6948537778726458,0.6981132075471698,19,-1,-1,csv_geosciences/runs/20260416-070822_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1008.269296169281,True,6
8,FedAvg,16,0.6957547169811321,0.6953352976765217,0.6112019359924883,0.696367484235247,0.6957547169811321,15,-1,-1,csv_geosciences/runs/20260416-071550_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1033.2328000068665,True,1
8,FedProx,16,0.6839622641509434,0.6738578265976022,0.5896607385069694,0.6819133132381571,0.6839622641509434,19,-1,-1,csv_geosciences/runs/20260416-071613_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1021.9086894989014,True,4
8,FedProx,16,0.6698113207547169,0.6572483900135054,0.6098296053285869,0.669757211078387,0.6698113207547169,19,-1,-1,csv_geosciences/runs/20260416-071740_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.0001,5,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1071.7220962047577,True,0
16,FedAvg,16,0.5925925925925926,0.4409991386735573,0.6901194431163646,0.3511659807956104,0.5925925925925926,0,-1,-1,csv_geosciences/runs/20260416-072008_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,1193.0565609931946,True,7
16,FedAvg,16,0.5925925925925926,0.4409991386735573,0.6812199089262221,0.3511659807956104,0.5925925925925926,0,-1,-1,csv_geosciences/runs/20260416-072118_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,1244.4984803199768,True,10
16,FedProx,16,0.5925925925925926,0.4409991386735573,0.6769123033240989,0.3511659807956104,0.5925925925925926,1,-1,-1,csv_geosciences/runs/20260416-072139_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1096.7119324207306,True,9
16,FedAvg,16,0.7083333333333334,0.7077749979835417,0.6045350629698347,0.7151171389733482,0.7083333333333334,12,-1,-1,csv_geosciences/runs/20260416-072809_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1184.6004676818848,True,6
16,FedProx,16,0.5925925925925926,0.4409991386735573,0.6884592073383154,0.3511659807956104,0.5925925925925926,0,-1,-1,csv_geosciences/runs/20260416-072857_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.01,5,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1289.2553524971008,True,3
16,FedProx,16,0.7199074074074074,0.7191673636539255,0.5791674024528928,0.7234487930974859,0.7199074074074074,15,-1,-1,csv_geosciences/runs/20260416-073615_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1198.264151096344,True,4
16,FedAvg,16,0.6666666666666666,0.6642163879961039,0.6623835762341818,0.6716742846236312,0.6666666666666666,5,-1,-1,csv_geosciences/runs/20260416-073642_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1249.513292312622,True,1
16,FedProx,16,0.7152777777777778,0.7137418343045846,0.5827721473243501,0.7176570723881096,0.7152777777777778,19,-1,-1,csv_geosciences/runs/20260416-073910_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,20,,,,224,0.001,5,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1286.2157776355743,True,0
